price,discount_rate_norm,rating_average,number_of_page,log_review_count,is_high_rating,is_heavy_book,publisher_vn_mapped_1980 Books,publisher_vn_mapped_AZ Việt Nam,publisher_vn_mapped_Alpha Books,publisher_vn_mapped_Alphabooks,publisher_vn_mapped_First News - Trí Việt,publisher_vn_mapped_NXB Trẻ,publisher_vn_mapped_Nhà Sách Hồng Ân,publisher_vn_mapped_Nhà Xuất Bản Kim Đồng,publisher_vn_mapped_Nhã Nam,publisher_vn_mapped_Other,publisher_vn_mapped_Thái Hà,cat_level_2_mapped_sach-tieng-anh,cat_level_2_mapped_sach-truyen-tieng-viet,log_sales
0.11428571428571428,2.5,5.0,0.0,6.878326468291325,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.141526055975824
0.09924812030075188,2.5,4.8,0.0,6.8679744089702925,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.04981944514108
1.4676691729323308,0.0,4.7,0.0,6.854354502255021,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.07829359105585
0.5438345864661654,2.3,5.0,0.0,6.848005274576363,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,8.66319648553608
-0.13383458646616542,1.0999999999999999,5.0,0.0,6.835184586147301,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.704502289721232
-0.8105263157894737,1.0,5.0,0.0,6.831953565565855,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.04044688130311
-0.3518796992481203,1.0999999999999999,5.0,0.0,6.814542897259958,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.203577736937952
0.12180451127819548,1.0999999999999999,4.8,0.0,6.806829360392176,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.312135107648412
-0.4045112781954887,0.7999999999999999,4.8,0.0,6.804614520062624,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.74798740166097
-0.11879699248120301,2.5,5.0,0.0,6.796823718274855,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.751632702472298
0.05413533834586466,2.5,4.8,0.0,6.790097235513905,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.399140894867847
-0.208796992481203,2.3,5.0,0.0,6.785587645007929,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.361601165816767
-0.17894736842105263,2.6,5.0,0.0,6.784457062637643,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,8.926783114101351
0.061654135338345864,3.1999999999999997,4.6,0.0,6.778784897685177,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.34212526333359
-0.20150375939849624,2.8000000000000003,4.7,0.0,6.775366090936392,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,8.435983135990694
-0.37669172932330824,2.3,4.8,0.0,6.773080375655535,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.432288684325794
-0.2860902255639098,2.5,5.0,0.0,6.76849321164863,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.692993531219926
-0.3969924812030075,2.5,4.8,0.0,6.762729506931879,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,10.124508853469237
-0.5040601503759399,2.3,4.8,0.0,6.760414691083428,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,8.632484235750972
-0.14511278195488722,2.3,5.0,0.0,6.7580945044277305,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.741615924228828
2.0879699248120303,0.6,5.0,0.0,6.752270376141742,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,8.486940148245216
-0.4461654135338346,2.3,5.0,0.0,6.74993119378857,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,5.945420608606575
1.0015037593984963,0.0,4.8,0.0,6.738152494595957,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.716863386544805
-0.13353383458646617,3.4,4.8,0.0,6.734591659972948,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,8.990192329641772
-0.3969924812030075,2.8999999999999995,4.8,0.0,6.734591659972948,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.129889247578555
-0.1511278195488722,2.3,5.0,0.0,6.729824070489475,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,6.745236349484363
0.36390977443609024,0.0,4.8,0.0,6.726233402358747,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.651024539049757
